ip,name
103.194.120.129,got it from https://public-dns.info/nameservers-all.txt
103.194.146.180,got it from https://public-dns.info/nameservers-all.txt
103.194.248.131,got it from https://public-dns.info/nameservers-all.txt
103.194.240.35,got it from https://public-dns.info/nameservers-all.txt
103.195.4.71,got it from https://public-dns.info/nameservers-all.txt
103.195.1.113,got it from https://public-dns.info/nameservers-all.txt
103.195.228.223,got it from https://public-dns.info/nameservers-all.txt
103.195.204.5,got it from https://public-dns.info/nameservers-all.txt
103.195.239.131,got it from https://public-dns.info/nameservers-all.txt
103.195.176.43,got it from https://public-dns.info/nameservers-all.txt
103.195.239.132,got it from https://public-dns.info/nameservers-all.txt
103.195.229.131,got it from https://public-dns.info/nameservers-all.txt
103.195.228.87,got it from https://public-dns.info/nameservers-all.txt
103.195.252.179,got it from https://public-dns.info/nameservers-all.txt
103.196.125.2,got it from https://public-dns.info/nameservers-all.txt
103.196.125.3,got it from https://public-dns.info/nameservers-all.txt
103.196.125.1,got it from https://public-dns.info/nameservers-all.txt
103.196.124.3,got it from https://public-dns.info/nameservers-all.txt
103.196.124.1,got it from https://public-dns.info/nameservers-all.txt
103.196.136.7,got it from https://public-dns.info/nameservers-all.txt
103.197.66.16,got it from https://public-dns.info/nameservers-all.txt
103.197.106.40,got it from https://public-dns.info/nameservers-all.txt
103.197.51.7,got it from https://public-dns.info/nameservers-all.txt
103.197.106.100,got it from https://public-dns.info/nameservers-all.txt
103.197.106.120,got it from https://public-dns.info/nameservers-all.txt
103.197.106.63,got it from https://public-dns.info/nameservers-all.txt
103.197.106.108,got it from https://public-dns.info/nameservers-all.txt
103.197.104.239,got it from https://public-dns.info/nameservers-all.txt
103.197.142.15,got it from https://public-dns.info/nameservers-all.txt
103.197.141.37,got it from https://public-dns.info/nameservers-all.txt
103.197.143.199,got it from https://public-dns.info/nameservers-all.txt
103.197.141.22,got it from https://public-dns.info/nameservers-all.txt
103.197.141.45,got it from https://public-dns.info/nameservers-all.txt
103.197.140.166,got it from https://public-dns.info/nameservers-all.txt
103.197.143.27,got it from https://public-dns.info/nameservers-all.txt
103.197.140.29,got it from https://public-dns.info/nameservers-all.txt
103.197.227.129,got it from https://public-dns.info/nameservers-all.txt
103.197.141.238,got it from https://public-dns.info/nameservers-all.txt
103.197.143.147,got it from https://public-dns.info/nameservers-all.txt
103.197.140.9,got it from https://public-dns.info/nameservers-all.txt
103.197.141.62,got it from https://public-dns.info/nameservers-all.txt
103.197.142.61,got it from https://public-dns.info/nameservers-all.txt
103.198.82.224,got it from https://public-dns.info/nameservers-all.txt
103.198.77.115,got it from https://public-dns.info/nameservers-all.txt
103.198.255.126,got it from https://public-dns.info/nameservers-all.txt
103.198.192.43,got it from https://public-dns.info/nameservers-all.txt
103.198.253.3,got it from https://public-dns.info/nameservers-all.txt
103.199.240.20,got it from https://public-dns.info/nameservers-all.txt
103.199.163.150,got it from https://public-dns.info/nameservers-all.txt
103.199.242.20,got it from https://public-dns.info/nameservers-all.txt
202.46.32.187,got it from https://public-dns.info/nameservers-all.txt
202.46.127.228,got it from https://public-dns.info/nameservers-all.txt
202.46.127.227,got it from https://public-dns.info/nameservers-all.txt
202.46.127.226,got it from https://public-dns.info/nameservers-all.txt
202.46.67.115,got it from https://public-dns.info/nameservers-all.txt
202.46.141.1,got it from https://public-dns.info/nameservers-all.txt
115.189.14.71,got it from https://public-dns.info/nameservers-all.txt
115.189.9.137,got it from https://public-dns.info/nameservers-all.txt
122.56.105.82,got it from https://public-dns.info/nameservers-all.txt
122.56.107.86,got it from https://public-dns.info/nameservers-all.txt
58.28.212.13,got it from https://public-dns.info/nameservers-all.txt
124.6.3.216,got it from https://public-dns.info/nameservers-all.txt
124.6.1.46,got it from https://public-dns.info/nameservers-all.txt
124.6.63.102,got it from https://public-dns.info/nameservers-all.txt
124.6.175.19,got it from https://public-dns.info/nameservers-all.txt
124.6.188.147,got it from https://public-dns.info/nameservers-all.txt
124.6.165.243,got it from https://public-dns.info/nameservers-all.txt
124.6.167.194,got it from https://public-dns.info/nameservers-all.txt
124.6.185.161,got it from https://public-dns.info/nameservers-all.txt
124.6.173.53,got it from https://public-dns.info/nameservers-all.txt
124.6.188.164,got it from https://public-dns.info/nameservers-all.txt
124.6.189.23,got it from https://public-dns.info/nameservers-all.txt
124.6.175.135,got it from https://public-dns.info/nameservers-all.txt
124.6.175.32,got it from https://public-dns.info/nameservers-all.txt
124.6.175.198,got it from https://public-dns.info/nameservers-all.txt
124.6.167.152,got it from https://public-dns.info/nameservers-all.txt
124.6.187.66,got it from https://public-dns.info/nameservers-all.txt
124.6.187.41,got it from https://public-dns.info/nameservers-all.txt
124.6.164.35,got it from https://public-dns.info/nameservers-all.txt
124.6.188.82,got it from https://public-dns.info/nameservers-all.txt
124.6.164.156,got it from https://public-dns.info/nameservers-all.txt
124.6.167.200,got it from https://public-dns.info/nameservers-all.txt
124.6.175.243,got it from https://public-dns.info/nameservers-all.txt
124.6.190.173,got it from https://public-dns.info/nameservers-all.txt
124.6.173.70,got it from https://public-dns.info/nameservers-all.txt
124.6.168.185,got it from https://public-dns.info/nameservers-all.txt
124.6.175.129,got it from https://public-dns.info/nameservers-all.txt
124.6.185.24,got it from https://public-dns.info/nameservers-all.txt
124.6.175.220,got it from https://public-dns.info/nameservers-all.txt
124.6.187.69,got it from https://public-dns.info/nameservers-all.txt
124.6.167.81,got it from https://public-dns.info/nameservers-all.txt
124.6.189.163,got it from https://public-dns.info/nameservers-all.txt
124.6.167.78,got it from https://public-dns.info/nameservers-all.txt
124.6.167.167,got it from https://public-dns.info/nameservers-all.txt
124.6.167.102,got it from https://public-dns.info/nameservers-all.txt
124.6.164.233,got it from https://public-dns.info/nameservers-all.txt
124.6.164.172,got it from https://public-dns.info/nameservers-all.txt
124.6.190.28,got it from https://public-dns.info/nameservers-all.txt
124.6.167.162,got it from https://public-dns.info/nameservers-all.txt
124.6.189.112,got it from https://public-dns.info/nameservers-all.txt
124.6.175.205,got it from https://public-dns.info/nameservers-all.txt
124.6.167.115,got it from https://public-dns.info/nameservers-all.txt
124.6.164.151,got it from https://public-dns.info/nameservers-all.txt
124.6.167.239,got it from https://public-dns.info/nameservers-all.txt
124.6.167.39,got it from https://public-dns.info/nameservers-all.txt
124.6.188.3,got it from https://public-dns.info/nameservers-all.txt
124.6.164.245,got it from https://public-dns.info/nameservers-all.txt
124.6.168.48,got it from https://public-dns.info/nameservers-all.txt
124.6.169.35,got it from https://public-dns.info/nameservers-all.txt
124.6.169.152,got it from https://public-dns.info/nameservers-all.txt
124.6.175.33,got it from https://public-dns.info/nameservers-all.txt
124.6.174.13,got it from https://public-dns.info/nameservers-all.txt
124.6.169.58,got it from https://public-dns.info/nameservers-all.txt
124.6.164.42,got it from https://public-dns.info/nameservers-all.txt
124.6.187.39,got it from https://public-dns.info/nameservers-all.txt
124.6.173.79,got it from https://public-dns.info/nameservers-all.txt
124.6.169.70,got it from https://public-dns.info/nameservers-all.txt
124.6.165.193,got it from https://public-dns.info/nameservers-all.txt
124.6.169.246,got it from https://public-dns.info/nameservers-all.txt
124.6.167.84,got it from https://public-dns.info/nameservers-all.txt
124.6.168.81,got it from https://public-dns.info/nameservers-all.txt
124.6.190.192,got it from https://public-dns.info/nameservers-all.txt
124.6.156.117,got it from https://public-dns.info/nameservers-all.txt
124.6.190.111,got it from https://public-dns.info/nameservers-all.txt
124.6.187.79,got it from https://public-dns.info/nameservers-all.txt
124.6.165.252,got it from https://public-dns.info/nameservers-all.txt
124.6.170.21,got it from https://public-dns.info/nameservers-all.txt
124.6.168.191,got it from https://public-dns.info/nameservers-all.txt
124.6.175.72,got it from https://public-dns.info/nameservers-all.txt
124.6.164.246,got it from https://public-dns.info/nameservers-all.txt
124.6.169.102,got it from https://public-dns.info/nameservers-all.txt
124.6.167.160,got it from https://public-dns.info/nameservers-all.txt
124.6.174.58,got it from https://public-dns.info/nameservers-all.txt
124.6.175.106,got it from https://public-dns.info/nameservers-all.txt
124.6.164.183,got it from https://public-dns.info/nameservers-all.txt
124.6.164.175,got it from https://public-dns.info/nameservers-all.txt
124.6.173.69,got it from https://public-dns.info/nameservers-all.txt
124.6.165.50,got it from https://public-dns.info/nameservers-all.txt
124.6.175.68,got it from https://public-dns.info/nameservers-all.txt
124.6.168.43,got it from https://public-dns.info/nameservers-all.txt
124.6.169.189,got it from https://public-dns.info/nameservers-all.txt
124.6.164.27,got it from https://public-dns.info/nameservers-all.txt
124.6.173.117,got it from https://public-dns.info/nameservers-all.txt
124.6.189.100,got it from https://public-dns.info/nameservers-all.txt
124.6.169.163,got it from https://public-dns.info/nameservers-all.txt
124.6.189.148,got it from https://public-dns.info/nameservers-all.txt
124.6.164.69,got it from https://public-dns.info/nameservers-all.txt
124.6.173.66,got it from https://public-dns.info/nameservers-all.txt
124.6.169.60,got it from https://public-dns.info/nameservers-all.txt
124.6.168.159,got it from https://public-dns.info/nameservers-all.txt
124.6.165.18,got it from https://public-dns.info/nameservers-all.txt
124.6.188.192,got it from https://public-dns.info/nameservers-all.txt
124.6.175.185,got it from https://public-dns.info/nameservers-all.txt
124.6.167.35,got it from https://public-dns.info/nameservers-all.txt
124.6.164.115,got it from https://public-dns.info/nameservers-all.txt
124.6.169.21,got it from https://public-dns.info/nameservers-all.txt
124.6.165.95,got it from https://public-dns.info/nameservers-all.txt
124.6.169.61,got it from https://public-dns.info/nameservers-all.txt
124.6.187.71,got it from https://public-dns.info/nameservers-all.txt
124.6.164.47,got it from https://public-dns.info/nameservers-all.txt
124.6.185.154,got it from https://public-dns.info/nameservers-all.txt
124.6.174.103,got it from https://public-dns.info/nameservers-all.txt
124.6.165.148,got it from https://public-dns.info/nameservers-all.txt
124.6.167.96,got it from https://public-dns.info/nameservers-all.txt
124.6.188.158,got it from https://public-dns.info/nameservers-all.txt
124.6.164.106,got it from https://public-dns.info/nameservers-all.txt
124.6.165.175,got it from https://public-dns.info/nameservers-all.txt
124.6.164.212,got it from https://public-dns.info/nameservers-all.txt
124.6.174.96,got it from https://public-dns.info/nameservers-all.txt
124.6.174.25,got it from https://public-dns.info/nameservers-all.txt
124.6.169.171,got it from https://public-dns.info/nameservers-all.txt
124.6.187.57,got it from https://public-dns.info/nameservers-all.txt
124.6.168.193,got it from https://public-dns.info/nameservers-all.txt
124.6.188.120,got it from https://public-dns.info/nameservers-all.txt
124.6.188.64,got it from https://public-dns.info/nameservers-all.txt
124.6.189.168,got it from https://public-dns.info/nameservers-all.txt
124.6.187.38,got it from https://public-dns.info/nameservers-all.txt
124.6.188.241,got it from https://public-dns.info/nameservers-all.txt
124.6.167.91,got it from https://public-dns.info/nameservers-all.txt
124.6.164.88,got it from https://public-dns.info/nameservers-all.txt
124.6.165.152,got it from https://public-dns.info/nameservers-all.txt
124.6.168.16,got it from https://public-dns.info/nameservers-all.txt
124.6.187.237,got it from https://public-dns.info/nameservers-all.txt
124.6.188.203,got it from https://public-dns.info/nameservers-all.txt
124.6.169.230,got it from https://public-dns.info/nameservers-all.txt
124.6.169.24,got it from https://public-dns.info/nameservers-all.txt
124.6.164.202,got it from https://public-dns.info/nameservers-all.txt
124.6.188.197,got it from https://public-dns.info/nameservers-all.txt
124.6.164.75,got it from https://public-dns.info/nameservers-all.txt
124.6.165.59,got it from https://public-dns.info/nameservers-all.txt
124.6.190.76,got it from https://public-dns.info/nameservers-all.txt
124.6.167.86,got it from https://public-dns.info/nameservers-all.txt
124.6.164.205,got it from https://public-dns.info/nameservers-all.txt
124.6.164.209,got it from https://public-dns.info/nameservers-all.txt
124.6.164.142,got it from https://public-dns.info/nameservers-all.txt
124.6.165.202,got it from https://public-dns.info/nameservers-all.txt
124.6.189.174,got it from https://public-dns.info/nameservers-all.txt
124.6.168.164,got it from https://public-dns.info/nameservers-all.txt
124.6.164.191,got it from https://public-dns.info/nameservers-all.txt
124.6.164.244,got it from https://public-dns.info/nameservers-all.txt
124.6.169.71,got it from https://public-dns.info/nameservers-all.txt
124.6.168.238,got it from https://public-dns.info/nameservers-all.txt
124.6.168.161,got it from https://public-dns.info/nameservers-all.txt
124.6.167.4,got it from https://public-dns.info/nameservers-all.txt
124.6.174.87,got it from https://public-dns.info/nameservers-all.txt
124.6.184.3,got it from https://public-dns.info/nameservers-all.txt
124.6.184.147,got it from https://public-dns.info/nameservers-all.txt
124.6.174.99,got it from https://public-dns.info/nameservers-all.txt
124.6.167.100,got it from https://public-dns.info/nameservers-all.txt
124.6.165.16,got it from https://public-dns.info/nameservers-all.txt
124.6.190.117,got it from https://public-dns.info/nameservers-all.txt
124.6.173.107,got it from https://public-dns.info/nameservers-all.txt
124.6.168.231,got it from https://public-dns.info/nameservers-all.txt
124.6.175.189,got it from https://public-dns.info/nameservers-all.txt
124.6.187.231,got it from https://public-dns.info/nameservers-all.txt
124.6.185.109,got it from https://public-dns.info/nameservers-all.txt
124.6.167.185,got it from https://public-dns.info/nameservers-all.txt
124.6.189.120,got it from https://public-dns.info/nameservers-all.txt
124.6.165.48,got it from https://public-dns.info/nameservers-all.txt
124.6.169.177,got it from https://public-dns.info/nameservers-all.txt
124.6.170.22,got it from https://public-dns.info/nameservers-all.txt
124.6.167.74,got it from https://public-dns.info/nameservers-all.txt
124.6.165.168,got it from https://public-dns.info/nameservers-all.txt
124.6.187.246,got it from https://public-dns.info/nameservers-all.txt
124.6.164.96,got it from https://public-dns.info/nameservers-all.txt
124.6.167.183,got it from https://public-dns.info/nameservers-all.txt
124.6.175.27,got it from https://public-dns.info/nameservers-all.txt
124.6.171.153,got it from https://public-dns.info/nameservers-all.txt
124.6.169.55,got it from https://public-dns.info/nameservers-all.txt
124.6.189.134,got it from https://public-dns.info/nameservers-all.txt
124.6.164.73,got it from https://public-dns.info/nameservers-all.txt
124.6.175.79,got it from https://public-dns.info/nameservers-all.txt
124.6.188.176,got it from https://public-dns.info/nameservers-all.txt
124.6.164.176,got it from https://public-dns.info/nameservers-all.txt
124.6.165.253,got it from https://public-dns.info/nameservers-all.txt
124.6.175.69,got it from https://public-dns.info/nameservers-all.txt
124.6.165.122,got it from https://public-dns.info/nameservers-all.txt
124.6.169.38,got it from https://public-dns.info/nameservers-all.txt
124.6.175.22,got it from https://public-dns.info/nameservers-all.txt
124.6.169.74,got it from https://public-dns.info/nameservers-all.txt
124.6.167.199,got it from https://public-dns.info/nameservers-all.txt
124.6.167.149,got it from https://public-dns.info/nameservers-all.txt
124.6.184.24,got it from https://public-dns.info/nameservers-all.txt
124.6.167.10,got it from https://public-dns.info/nameservers-all.txt
124.6.168.106,got it from https://public-dns.info/nameservers-all.txt
124.6.169.87,got it from https://public-dns.info/nameservers-all.txt
124.6.168.131,got it from https://public-dns.info/nameservers-all.txt
124.6.165.112,got it from https://public-dns.info/nameservers-all.txt
124.6.167.75,got it from https://public-dns.info/nameservers-all.txt
124.6.175.160,got it from https://public-dns.info/nameservers-all.txt
124.6.189.250,got it from https://public-dns.info/nameservers-all.txt
124.6.189.240,got it from https://public-dns.info/nameservers-all.txt
124.6.173.98,got it from https://public-dns.info/nameservers-all.txt
124.6.189.92,got it from https://public-dns.info/nameservers-all.txt
124.6.188.74,got it from https://public-dns.info/nameservers-all.txt
124.6.164.192,got it from https://public-dns.info/nameservers-all.txt
124.6.165.119,got it from https://public-dns.info/nameservers-all.txt
124.6.168.80,got it from https://public-dns.info/nameservers-all.txt
124.6.165.23,got it from https://public-dns.info/nameservers-all.txt
124.6.190.68,got it from https://public-dns.info/nameservers-all.txt
124.6.168.225,got it from https://public-dns.info/nameservers-all.txt
124.6.169.123,got it from https://public-dns.info/nameservers-all.txt
124.6.147.164,got it from https://public-dns.info/nameservers-all.txt
124.6.169.34,got it from https://public-dns.info/nameservers-all.txt
124.6.184.92,got it from https://public-dns.info/nameservers-all.txt
124.6.169.32,got it from https://public-dns.info/nameservers-all.txt
124.6.184.38,got it from https://public-dns.info/nameservers-all.txt
124.6.164.133,got it from https://public-dns.info/nameservers-all.txt
124.6.175.112,got it from https://public-dns.info/nameservers-all.txt
124.6.174.124,got it from https://public-dns.info/nameservers-all.txt
124.6.164.34,got it from https://public-dns.info/nameservers-all.txt
124.6.169.181,got it from https://public-dns.info/nameservers-all.txt
124.6.188.103,got it from https://public-dns.info/nameservers-all.txt
124.6.170.225,got it from https://public-dns.info/nameservers-all.txt
124.6.169.56,got it from https://public-dns.info/nameservers-all.txt
124.6.191.25,got it from https://public-dns.info/nameservers-all.txt
124.6.168.241,got it from https://public-dns.info/nameservers-all.txt
124.6.169.221,got it from https://public-dns.info/nameservers-all.txt
124.6.175.125,got it from https://public-dns.info/nameservers-all.txt
124.6.175.84,got it from https://public-dns.info/nameservers-all.txt
124.6.164.126,got it from https://public-dns.info/nameservers-all.txt
124.6.168.227,got it from https://public-dns.info/nameservers-all.txt
124.6.169.162,got it from https://public-dns.info/nameservers-all.txt
124.6.164.213,got it from https://public-dns.info/nameservers-all.txt
124.6.165.143,got it from https://public-dns.info/nameservers-all.txt
124.6.165.182,got it from https://public-dns.info/nameservers-all.txt
124.6.189.130,got it from https://public-dns.info/nameservers-all.txt
124.6.188.83,got it from https://public-dns.info/nameservers-all.txt
124.6.189.223,got it from https://public-dns.info/nameservers-all.txt
124.6.188.231,got it from https://public-dns.info/nameservers-all.txt
124.6.167.5,got it from https://public-dns.info/nameservers-all.txt
124.6.168.68,got it from https://public-dns.info/nameservers-all.txt
124.6.165.26,got it from https://public-dns.info/nameservers-all.txt
124.6.190.148,got it from https://public-dns.info/nameservers-all.txt
124.6.164.240,got it from https://public-dns.info/nameservers-all.txt
124.6.167.210,got it from https://public-dns.info/nameservers-all.txt
124.6.168.182,got it from https://public-dns.info/nameservers-all.txt
124.6.189.64,got it from https://public-dns.info/nameservers-all.txt
124.6.175.212,got it from https://public-dns.info/nameservers-all.txt
124.6.190.249,got it from https://public-dns.info/nameservers-all.txt
124.6.164.50,got it from https://public-dns.info/nameservers-all.txt
124.6.173.116,got it from https://public-dns.info/nameservers-all.txt
124.6.190.20,got it from https://public-dns.info/nameservers-all.txt
124.6.169.42,got it from https://public-dns.info/nameservers-all.txt
124.6.187.53,got it from https://public-dns.info/nameservers-all.txt
124.6.168.209,got it from https://public-dns.info/nameservers-all.txt
124.6.167.191,got it from https://public-dns.info/nameservers-all.txt
124.6.175.18,got it from https://public-dns.info/nameservers-all.txt
124.6.165.113,got it from https://public-dns.info/nameservers-all.txt
124.6.165.165,got it from https://public-dns.info/nameservers-all.txt
203.109.115.97,got it from https://public-dns.info/nameservers-all.txt
203.109.81.186,got it from https://public-dns.info/nameservers-all.txt
203.109.115.69,got it from https://public-dns.info/nameservers-all.txt
203.109.125.66,got it from https://public-dns.info/nameservers-all.txt
203.109.188.3,got it from https://public-dns.info/nameservers-all.txt
203.109.115.50,got it from https://public-dns.info/nameservers-all.txt
203.109.115.59,got it from https://public-dns.info/nameservers-all.txt
203.109.67.238,got it from https://public-dns.info/nameservers-all.txt
203.109.148.71,got it from https://public-dns.info/nameservers-all.txt
203.109.198.59,got it from https://public-dns.info/nameservers-all.txt
203.109.145.191,got it from https://public-dns.info/nameservers-all.txt
203.109.207.216,got it from https://public-dns.info/nameservers-all.txt
203.109.233.254,got it from https://public-dns.info/nameservers-all.txt
203.118.61.170,got it from https://public-dns.info/nameservers-all.txt
203.118.37.215,got it from https://public-dns.info/nameservers-all.txt
203.118.148.205,got it from https://public-dns.info/nameservers-all.txt
203.118.135.106,got it from https://public-dns.info/nameservers-all.txt
203.118.148.40,got it from https://public-dns.info/nameservers-all.txt
203.118.155.130,got it from https://public-dns.info/nameservers-all.txt
203.118.157.124,got it from https://public-dns.info/nameservers-all.txt
203.173.10.193,got it from https://public-dns.info/nameservers-all.txt
203.173.42.129,got it from https://public-dns.info/nameservers-all.txt
203.173.41.168,got it from https://public-dns.info/nameservers-all.txt
203.173.8.114,got it from https://public-dns.info/nameservers-all.txt
203.173.10.217,got it from https://public-dns.info/nameservers-all.txt
203.173.162.179,got it from https://public-dns.info/nameservers-all.txt
203.96.119.12,got it from https://public-dns.info/nameservers-all.txt
101.100.138.118,got it from https://public-dns.info/nameservers-all.txt
101.100.176.31,got it from https://public-dns.info/nameservers-all.txt
101.100.147.13,got it from https://public-dns.info/nameservers-all.txt
101.100.178.150,got it from https://public-dns.info/nameservers-all.txt
101.100.170.50,got it from https://public-dns.info/nameservers-all.txt
101.100.145.19,got it from https://public-dns.info/nameservers-all.txt
194.243.154.57,got it from https://public-dns.info/nameservers-all.txt
194.243.154.62,got it from https://public-dns.info/nameservers-all.txt
203.234.72.1,got it from https://public-dns.info/nameservers-all.txt
123.30.175.82,got it from https://public-dns.info/nameservers-all.txt
123.30.175.83,got it from https://public-dns.info/nameservers-all.txt
196.3.132.153,got it from https://public-dns.info/nameservers-all.txt
196.3.132.154,got it from https://public-dns.info/nameservers-all.txt
209.27.60.130,got it from https://public-dns.info/nameservers-all.txt
173.225.3.114,got it from https://public-dns.info/nameservers-all.txt
173.225.6.16,got it from https://public-dns.info/nameservers-all.txt
74.222.32.231,got it from https://public-dns.info/nameservers-all.txt
74.222.32.224,got it from https://public-dns.info/nameservers-all.txt
74.222.20.152,got it from https://public-dns.info/nameservers-all.txt
74.222.38.183,got it from https://public-dns.info/nameservers-all.txt
74.222.38.176,got it from https://public-dns.info/nameservers-all.txt
103.20.91.138,got it from https://public-dns.info/nameservers-all.txt
103.20.91.139,got it from https://public-dns.info/nameservers-all.txt
103.20.91.140,got it from https://public-dns.info/nameservers-all.txt
103.20.91.141,got it from https://public-dns.info/nameservers-all.txt
103.224.162.37,got it from https://public-dns.info/nameservers-all.txt
103.224.162.40,got it from https://public-dns.info/nameservers-all.txt
103.21.194.19,got it from https://public-dns.info/nameservers-all.txt
103.238.62.19,got it from https://public-dns.info/nameservers-all.txt
103.207.16.33,got it from https://public-dns.info/nameservers-all.txt
27.123.22.82,got it from https://public-dns.info/nameservers-all.txt
202.74.61.1,got it from https://public-dns.info/nameservers-all.txt
103.27.38.180,got it from https://public-dns.info/nameservers-all.txt
103.250.119.234,got it from https://public-dns.info/nameservers-all.txt
124.150.167.70,got it from https://public-dns.info/nameservers-all.txt
103.49.206.1,got it from https://public-dns.info/nameservers-all.txt
103.49.206.11,got it from https://public-dns.info/nameservers-all.txt
103.49.206.12,got it from https://public-dns.info/nameservers-all.txt
103.49.206.13,got it from https://public-dns.info/nameservers-all.txt
103.49.206.20,got it from https://public-dns.info/nameservers-all.txt
103.49.206.21,got it from https://public-dns.info/nameservers-all.txt
103.49.206.22,got it from https://public-dns.info/nameservers-all.txt
103.49.206.23,got it from https://public-dns.info/nameservers-all.txt
103.49.206.24,got it from https://public-dns.info/nameservers-all.txt
103.49.206.25,got it from https://public-dns.info/nameservers-all.txt
103.49.206.26,got it from https://public-dns.info/nameservers-all.txt
103.49.206.27,got it from https://public-dns.info/nameservers-all.txt
103.49.206.28,got it from https://public-dns.info/nameservers-all.txt
103.49.206.29,got it from https://public-dns.info/nameservers-all.txt
103.49.206.30,got it from https://public-dns.info/nameservers-all.txt
103.49.206.31,got it from https://public-dns.info/nameservers-all.txt
103.49.206.32,got it from https://public-dns.info/nameservers-all.txt
103.49.206.33,got it from https://public-dns.info/nameservers-all.txt
103.49.206.35,got it from https://public-dns.info/nameservers-all.txt
103.49.206.40,got it from https://public-dns.info/nameservers-all.txt
103.49.206.45,got it from https://public-dns.info/nameservers-all.txt
103.49.206.65,got it from https://public-dns.info/nameservers-all.txt
103.49.206.129,got it from https://public-dns.info/nameservers-all.txt
103.49.206.193,got it from https://public-dns.info/nameservers-all.txt
103.49.206.241,got it from https://public-dns.info/nameservers-all.txt
103.49.206.250,got it from https://public-dns.info/nameservers-all.txt
103.18.137.38,got it from https://public-dns.info/nameservers-all.txt
103.18.139.8,got it from https://public-dns.info/nameservers-all.txt
103.22.244.28,got it from https://public-dns.info/nameservers-all.txt
103.22.245.50,got it from https://public-dns.info/nameservers-all.txt
103.22.245.70,got it from https://public-dns.info/nameservers-all.txt
43.249.196.93,got it from https://public-dns.info/nameservers-all.txt
103.21.173.182,got it from https://public-dns.info/nameservers-all.txt
103.21.174.94,got it from https://public-dns.info/nameservers-all.txt
45.64.60.185,got it from https://public-dns.info/nameservers-all.txt
43.226.218.16,got it from https://public-dns.info/nameservers-all.txt
043.224.120.228,got it from https://public-dns.info/nameservers-all.txt
043.224.121.177,got it from https://public-dns.info/nameservers-all.txt
43.224.122.28,got it from https://public-dns.info/nameservers-all.txt
043.225.201.196,got it from https://public-dns.info/nameservers-all.txt
202.20.97.60,got it from https://public-dns.info/nameservers-all.txt
202.7.53.8,got it from https://public-dns.info/nameservers-all.txt
45.251.4.1,got it from https://public-dns.info/nameservers-all.txt
45.251.4.17,got it from https://public-dns.info/nameservers-all.txt
45.251.4.33,got it from https://public-dns.info/nameservers-all.txt
45.251.4.49,got it from https://public-dns.info/nameservers-all.txt
45.251.4.65,got it from https://public-dns.info/nameservers-all.txt
202.182.48.138,got it from https://public-dns.info/nameservers-all.txt
202.182.50.201,got it from https://public-dns.info/nameservers-all.txt
202.182.50.209,got it from https://public-dns.info/nameservers-all.txt
103.22.250.78,got it from https://public-dns.info/nameservers-all.txt
103.233.145.132,got it from https://public-dns.info/nameservers-all.txt
103.233.145.236,got it from https://public-dns.info/nameservers-all.txt
103.78.72.18,got it from https://public-dns.info/nameservers-all.txt
103.78.72.19,got it from https://public-dns.info/nameservers-all.txt
103.78.74.170,got it from https://public-dns.info/nameservers-all.txt
103.78.75.18,got it from https://public-dns.info/nameservers-all.txt
167.205.7.230,got it from https://public-dns.info/nameservers-all.txt
167.205.7.226,got it from https://public-dns.info/nameservers-all.txt
101.255.1.81,got it from https://public-dns.info/nameservers-all.txt
101.255.17.226,got it from https://public-dns.info/nameservers-all.txt
101.255.0.225,got it from https://public-dns.info/nameservers-all.txt
101.255.1.225,got it from https://public-dns.info/nameservers-all.txt
101.255.4.253,got it from https://public-dns.info/nameservers-all.txt
101.255.9.222,got it from https://public-dns.info/nameservers-all.txt
101.255.0.49,got it from https://public-dns.info/nameservers-all.txt
101.255.55.14,got it from https://public-dns.info/nameservers-all.txt
101.255.52.210,got it from https://public-dns.info/nameservers-all.txt
101.255.4.1,got it from https://public-dns.info/nameservers-all.txt
101.255.1.6,got it from https://public-dns.info/nameservers-all.txt
101.255.0.97,got it from https://public-dns.info/nameservers-all.txt
101.255.1.49,got it from https://public-dns.info/nameservers-all.txt
101.255.0.254,got it from https://public-dns.info/nameservers-all.txt
101.255.53.243,got it from https://public-dns.info/nameservers-all.txt
101.255.9.122,got it from https://public-dns.info/nameservers-all.txt
101.255.0.1,got it from https://public-dns.info/nameservers-all.txt
101.255.0.65,got it from https://public-dns.info/nameservers-all.txt
101.255.1.65,got it from https://public-dns.info/nameservers-all.txt
101.255.4.249,got it from https://public-dns.info/nameservers-all.txt
101.255.102.209,got it from https://public-dns.info/nameservers-all.txt
101.255.76.252,got it from https://public-dns.info/nameservers-all.txt
101.255.67.74,got it from https://public-dns.info/nameservers-all.txt
101.255.76.250,got it from https://public-dns.info/nameservers-all.txt
101.255.100.249,got it from https://public-dns.info/nameservers-all.txt
101.255.100.254,got it from https://public-dns.info/nameservers-all.txt
101.255.100.1,got it from https://public-dns.info/nameservers-all.txt
101.255.83.241,got it from https://public-dns.info/nameservers-all.txt
89.44.100.101,got it from https://public-dns.info/nameservers-all.txt
176.99.138.38,got it from https://public-dns.info/nameservers-all.txt
27.50.70.139,got it from https://public-dns.info/nameservers-all.txt
2a01:3a0:53:53::,got it from https://public-dns.info/nameservers-all.txt
169.239.202.202,got it from https://public-dns.info/nameservers-all.txt
2a02:6b8:0:1::feed:0ff,got it from https://public-dns.info/nameservers-all.txt
